"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","synaptic vesicle cycle","GO:0099504","1","0","36","595","2","8796","TC004801,TC007906"
"GO:BP","synaptic signaling","GO:0099536","1","0","134","595","8","8796","TC001711,TC003774,TC004616,TC005524,TC005525,TC005842,TC009170,TC015622"
"GO:BP","trans-synaptic signaling","GO:0099537","1","0","133","595","8","8796","TC001711,TC003774,TC004616,TC005524,TC005525,TC005842,TC009170,TC015622"
"GO:BP","regulation of translation at synapse, modulating synaptic transmission","GO:0099547","1","0","1","595","1","8796","TC003774"
"GO:BP","modification of synaptic structure","GO:0099563","1","0","1","595","1","8796","TC003774"
"GO:BP","chemical synaptic transmission, postsynaptic","GO:0099565","1","0","12","595","1","8796","TC009170"
"GO:BP","regulation of translation at postsynapse, modulating synaptic transmission","GO:0099578","1","0","1","595","1","8796","TC003774"
"GO:BP","inorganic ion import across plasma membrane","GO:0099587","1","0","31","595","2","8796","TC001752,TC015676"
"GO:BP","mitotic nuclear membrane organization","GO:0101024","1","0","1","595","1","8796","TC007850"
"GO:BP","tRNA-guanine transglycosylation","GO:0101030","1","0","3","595","1","8796","TC010418"
"GO:BP","protein maturation by [4Fe-4S] cluster transfer","GO:0106035","1","0","4","595","1","8796","TC004013"
"GO:BP","aminoacyl-tRNA metabolism involved in translational fidelity","GO:0106074","1","0","9","595","3","8796","TC008372,TC010772,TC011516"
"GO:BP","tRNA surveillance","GO:0106354","1","0","8","595","2","8796","TC003588,TC013885"
"GO:BP","purine ribonucleotide salvage","GO:0106380","1","0","5","595","1","8796","TC005644"
"GO:BP","metabolite repair","GO:0110051","1","0","1","595","1","8796","TC008339"
"GO:BP","regulation of actin filament organization","GO:0110053","1","0","40","595","5","8796","TC001109,TC006152,TC007173,TC013790,TC030614"
"GO:BP","mRNA alternative polyadenylation","GO:0110104","1","0","1","595","1","8796","TC008014"
"GO:BP","dendritic transport of messenger ribonucleoprotein complex","GO:0098963","1","0","2","595","1","8796","TC004615"
"GO:BP","RNA decapping","GO:0110154","1","0","7","595","1","8796","TC030605"
"GO:BP","dendritic transport of ribonucleoprotein complex","GO:0098961","1","0","2","595","1","8796","TC004615"
"GO:BP","anterograde dendritic transport","GO:0098937","1","0","4","595","1","8796","TC004615"
"GO:BP","monoatomic cation transmembrane transport","GO:0098655","1","0","282","595","19","8796","TC001752,TC001761,TC004130,TC004591,TC004599,TC005524,TC005525,TC005628,TC005842,TC008118,TC008354,TC008422,TC010764,TC011526,TC012133,TC014040,TC014895,TC015322,TC015676"
"GO:BP","monoatomic anion transmembrane transport","GO:0098656","1","0","48","595","3","8796","TC001752,TC007305,TC008787"
"GO:BP","import into cell","GO:0098657","1","0","162","595","18","8796","TC001752,TC004151,TC004631,TC004801,TC005842,TC007146,TC007849,TC007861,TC007906,TC009537,TC009548,TC009551,TC011538,TC013894,TC014173,TC014951,TC015014,TC015676"
"GO:BP","inorganic cation import across plasma membrane","GO:0098659","1","0","31","595","2","8796","TC001752,TC015676"
"GO:BP","inorganic ion transmembrane transport","GO:0098660","1","0","312","595","20","8796","TC001752,TC001761,TC004130,TC004591,TC004599,TC005524,TC005525,TC005628,TC005842,TC007305,TC008118,TC008354,TC008422,TC008787,TC011526,TC012133,TC014040,TC014895,TC015322,TC015676"
"GO:BP","inorganic anion transmembrane transport","GO:0098661","1","0","53","595","3","8796","TC001752,TC007305,TC008787"
"GO:BP","inorganic cation transmembrane transport","GO:0098662","1","0","264","595","18","8796","TC001752,TC001761,TC004130,TC004591,TC004599,TC005524,TC005525,TC005628,TC005842,TC008118,TC008354,TC008422,TC011526,TC012133,TC014040,TC014895,TC015322,TC015676"
"GO:BP","maintenance of cell number","GO:0098727","1","0","2","595","2","8796","TC002501,TC009258"
"GO:BP","macromolecule deacylation","GO:0098732","1","0","7","595","3","8796","TC008421,TC010871,TC011538"
"GO:BP","macromolecule depalmitoylation","GO:0098734","1","0","5","595","3","8796","TC008421,TC010871,TC011538"
"GO:BP","import across plasma membrane","GO:0098739","1","0","38","595","2","8796","TC001752,TC015676"
"GO:BP","cell-cell adhesion via plasma-membrane adhesion molecules","GO:0098742","1","0","36","595","4","8796","TC000222,TC004721,TC013570,TC015622"
"GO:BP","detoxification","GO:0098754","1","0","43","595","4","8796","TC004579,TC004661,TC010839,TC013602"
"GO:BP","inorganic ion homeostasis","GO:0098771","1","0","78","595","9","8796","TC000476,TC001752,TC001761,TC005820,TC008118,TC008422,TC011526,TC014040,TC015676"
"GO:BP","neurotransmitter reuptake","GO:0098810","1","0","6","595","1","8796","TC005842"
"GO:BP","nuclear chromosome segregation","GO:0098813","1","0","59","595","4","8796","TC000032,TC001072,TC004134,TC008618"
"GO:BP","folate transmembrane transport","GO:0098838","1","0","1","595","1","8796","TC004639"
"GO:BP","cellular oxidant detoxification","GO:0098869","1","0","39","595","4","8796","TC004579,TC004661,TC010839,TC013602"
"GO:BP","vesicle-mediated transport to the plasma membrane","GO:0098876","1","0","37","595","1","8796","TC004683"
"GO:BP","anterograde trans-synaptic signaling","GO:0098916","1","0","133","595","8","8796","TC001711,TC003774,TC004616,TC005524,TC005525,TC005842,TC009170,TC015622"
"GO:BP","vesicle-mediated transport between endosomal compartments","GO:0098927","1","0","11","595","1","8796","TC003202"
"GO:BP","axonal transport","GO:0098930","1","0","8","595","2","8796","TC003774,TC008318"
"GO:BP","dendritic transport","GO:0098935","1","0","4","595","1","8796","TC004615"
"GO:BP","retrograde axonal transport of mitochondrion","GO:0098958","1","0","1","595","1","8796","TC008318"
"GO:BP","methylguanosine-cap decapping","GO:0110156","1","0","7","595","1","8796","TC030605"
"GO:BP","plasma membrane bounded cell projection assembly","GO:0120031","1","0","125","595","4","8796","TC001193,TC004637,TC009109,TC030614"
"GO:BP","regulation of plasma membrane bounded cell projection assembly","GO:0120032","1","0","8","595","1","8796","TC030614"
"GO:BP","positive regulation of filamentous growth of a population of unicellular organisms","GO:1900430","1","0","1","595","1","8796","TC015634"
"GO:BP","positive regulation of pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter","GO:1900461","1","0","1","595","1","8796","TC015634"
"GO:BP","regulation of potassium ion transmembrane transporter activity","GO:1901016","1","0","14","595","2","8796","TC005524,TC005525"
"GO:BP","positive regulation of potassium ion transmembrane transporter activity","GO:1901018","1","0","13","595","2","8796","TC005524,TC005525"
"GO:BP","regulation of calcium ion transmembrane transporter activity","GO:1901019","1","0","3","595","1","8796","TC008118"
"GO:BP","positive regulation of calcium ion transmembrane transporter activity","GO:1901021","1","0","2","595","1","8796","TC008118"
"GO:BP","glucosamine-containing compound metabolic process","GO:1901071","1","0","87","595","2","8796","TC004478,TC013635"
"GO:BP","carbohydrate derivative metabolic process","GO:1901135","1","0","513","595","43","8796","TC000537,TC000759,TC001751,TC002546,TC003528,TC004380,TC004478,TC004674,TC004724,TC004758,TC004910,TC004953,TC005412,TC005597,TC005628,TC005644,TC005702,TC006170,TC007508,TC007848,TC008354,TC009172,TC009819,TC010108,TC010433,TC010448,TC010678,TC011540,TC011541,TC012133,TC013635,TC013753,TC013781,TC013931,TC014210,TC014213,TC014551,TC015071,TC015096,TC015322,TC015613,TC015675,TC030725"
"GO:BP","carbohydrate derivative catabolic process","GO:1901136","1","0","104","595","6","8796","TC002546,TC004380,TC005412,TC006170,TC011540,TC014551"
"GO:BP","carbohydrate derivative biosynthetic process","GO:1901137","1","0","272","595","28","8796","TC000759,TC001751,TC003528,TC004674,TC004724,TC004758,TC004910,TC005597,TC005628,TC005644,TC005702,TC007508,TC007848,TC008354,TC010108,TC010433,TC010678,TC011541,TC013753,TC013781,TC013931,TC014213,TC015071,TC015096,TC015322,TC015613,TC015675,TC030725"
"GO:BP","regulation of ERBB signaling pathway","GO:1901184","1","0","5","595","1","8796","TC016197"
"GO:BP","carbohydrate derivative transport","GO:1901264","1","0","22","595","1","8796","TC005981"
"GO:BP","nucleoside phosphate catabolic process","GO:1901292","1","0","35","595","2","8796","TC004380,TC006170"
"GO:BP","nucleoside phosphate biosynthetic process","GO:1901293","1","0","135","595","13","8796","TC001634,TC004724,TC005597,TC005628,TC005644,TC007848,TC008354,TC011541,TC013931,TC015096,TC015322,TC015613,TC030725"
"GO:BP","lactone metabolic process","GO:1901334","1","0","8","595","1","8796","TC013047"
"GO:BP","lactone biosynthetic process","GO:1901336","1","0","8","595","1","8796","TC013047"
"GO:BP","regulation of store-operated calcium channel activity","GO:1901339","1","0","1","595","1","8796","TC008118"
"GO:BP","positive regulation of store-operated calcium channel activity","GO:1901341","1","0","1","595","1","8796","TC008118"
"GO:BP","organic cyclic compound metabolic process","GO:1901360","1","0","2567","595","152","8796","TC000085,TC000466,TC000477,TC000481,TC001108,TC001624,TC001634,TC001704,TC001750,TC001751,TC001755,TC002501,TC002540,TC002622,TC002825,TC002912,TC002976,TC003119,TC003247,TC003474,TC003555,TC003562,TC003573,TC003587,TC003588,TC003594,TC003731,TC003774,TC004017,TC004152,TC004380,TC004600,TC004658,TC004664,TC004697,TC004724,TC004865,TC005415,TC005516,TC005597,TC005628,TC005644,TC005794,TC006170,TC006199,TC006301,TC006313,TC006547,TC007077,TC007103,TC007123,TC007168,TC007382,TC007511,TC007615,TC007640,TC007848,TC007870,TC007893,TC008014,TC008111,TC008216,TC008332,TC008339,TC008353,TC008354,TC008372,TC008388,TC008410,TC008716,TC009172,TC009250,TC009258,TC009262,TC009265,TC009268,TC009280,TC009536,TC009538,TC009542,TC009543,TC009550,TC009633,TC009819,TC010322,TC010334,TC010405,TC010418,TC010448,TC010518,TC010772,TC010778,TC010795,TC010805,TC010876,TC010896,TC011040,TC011045,TC011106,TC011114,TC011200,TC011516,TC011517,TC011523,TC011527,TC011541,TC011542,TC011978,TC012019,TC012023,TC012133,TC012371,TC012384,TC012388,TC012831,TC013047,TC013218,TC013292,TC013413,TC013432,TC013586,TC013689,TC013758,TC013782,TC013885,TC013931,TC014210,TC014217,TC014236,TC014271,TC014398,TC014894,TC014899,TC014947,TC015072,TC015074,TC015082,TC015096,TC015300,TC015322,TC015347,TC015348,TC015512,TC015613,TC015626,TC015634,TC015907,TC015985,TC016231,TC030596,TC030605,TC030725"
"GO:BP","organic cyclic compound catabolic process","GO:1901361","1","0","156","595","11","8796","TC001108,TC001750,TC002501,TC003588,TC003774,TC004380,TC006170,TC009258,TC010876,TC013885,TC030605"
"GO:BP","organic cyclic compound biosynthetic process","GO:1901362","1","0","1494","595","79","8796","TC000085,TC000466,TC001624,TC001634,TC001751,TC002501,TC002540,TC002622,TC002825,TC002976,TC003247,TC003474,TC003555,TC003573,TC003594,TC004600,TC004658,TC004697,TC004724,TC004865,TC005415,TC005516,TC005597,TC005628,TC005644,TC006301,TC007077,TC007168,TC007382,TC007511,TC007640,TC007848,TC007870,TC008332,TC008353,TC008354,TC009172,TC009258,TC009262,TC009280,TC009536,TC009542,TC009550,TC010405,TC010518,TC010778,TC010795,TC010805,TC010896,TC011040,TC011045,TC011114,TC011527,TC011541,TC011542,TC012384,TC012388,TC013047,TC013218,TC013432,TC013586,TC013689,TC013758,TC013931,TC014217,TC014236,TC014398,TC014894,TC014899,TC015072,TC015074,TC015082,TC015096,TC015322,TC015347,TC015613,TC015626,TC015634,TC030725"
"GO:BP","regulation of potassium ion transmembrane transport","GO:1901379","1","0","15","595","2","8796","TC005524,TC005525"
"GO:BP","positive regulation of potassium ion transmembrane transport","GO:1901381","1","0","13","595","2","8796","TC005524,TC005525"
"GO:BP","regulation of filamentous growth of a population of unicellular organisms","GO:1900428","1","0","1","595","1","8796","TC015634"
"GO:BP","cell-cell signaling by wnt","GO:0198738","1","0","50","595","6","8796","TC001192,TC002911,TC006314,TC007146,TC012388,TC013754"
"GO:BP","non-proteinogenic amino acid metabolic process","GO:0170041","1","0","28","595","1","8796","TC003417"
"GO:BP","proteinogenic amino acid metabolic process","GO:0170039","1","0","66","595","2","8796","TC007848,TC030725"
"GO:BP","negative regulation of plasma membrane bounded cell projection assembly","GO:0120033","1","0","1","595","1","8796","TC030614"
"GO:BP","regulation of plasma membrane bounded cell projection organization","GO:0120035","1","0","30","595","6","8796","TC003774,TC004144,TC004583,TC014179,TC014181,TC030614"
"GO:BP","plasma membrane bounded cell projection organization","GO:0120036","1","0","235","595","14","8796","TC001193,TC003774,TC004144,TC004583,TC004637,TC004721,TC007253,TC008292,TC008997,TC009109,TC010814,TC014179,TC014181,TC030614"
"GO:BP","plasma membrane bounded cell projection morphogenesis","GO:0120039","1","0","65","595","8","8796","TC003774,TC004144,TC004583,TC004721,TC007253,TC008292,TC010814,TC014179"
"GO:BP","meiotic nuclear division","GO:0140013","1","0","30","595","1","8796","TC009633"
"GO:BP","mitotic nuclear division","GO:0140014","1","0","52","595","3","8796","TC004134,TC007850,TC008618"
"GO:BP","exocytic process","GO:0140029","1","0","16","595","2","8796","TC006102,TC006604"
"GO:BP","lipid droplet formation","GO:0140042","1","0","2","595","1","8796","TC007656"
"GO:BP","mitochondrial gene expression","GO:0140053","1","0","55","595","4","8796","TC002622,TC011527,TC013782,TC015512"
"GO:BP","organelle localization by membrane tethering","GO:0140056","1","0","26","595","3","8796","TC002864,TC006102,TC006604"
"GO:BP","export across plasma membrane","GO:0140115","1","0","11","595","1","8796","TC015676"
"GO:BP","cell-cell adhesion","GO:0098609","1","0","67","595","7","8796","TC000222,TC004721,TC008292,TC012388,TC013570,TC015622,TC015755"
"GO:BP","presynaptic endocytosis","GO:0140238","1","0","16","595","2","8796","TC004801,TC007906"
"GO:BP","regulation of translation at postsynapse","GO:0140245","1","0","1","595","1","8796","TC003774"
"GO:BP","export from cell","GO:0140352","1","0","86","595","9","8796","TC004683,TC006102,TC006116,TC006604,TC006627,TC013604,TC014984,TC015676,TC015986"
"GO:BP","signaling receptor ligand precursor processing","GO:0140448","1","0","3","595","1","8796","TC010869"
"GO:BP","reciprocal homologous recombination","GO:0140527","1","0","25","595","1","8796","TC009633"
"GO:BP","defense response to symbiont","GO:0140546","1","0","64","595","4","8796","TC002522,TC002546,TC006299,TC015365"
"GO:BP","transcription elongation-coupled chromatin remodeling","GO:0140673","1","0","1","595","1","8796","TC015626"
"GO:BP","non-membrane-bounded organelle assembly","GO:0140694","1","0","89","595","11","8796","TC000477,TC004134,TC007136,TC007656,TC008618,TC009721,TC010334,TC011241,TC011517,TC011978,TC012375"
"GO:BP","transforming growth factor beta receptor superfamily signaling pathway","GO:0141091","1","0","35","595","4","8796","TC006474,TC006704,TC007146,TC009314"
"GO:BP","intracellular signaling cassette","GO:0141124","1","0","193","595","17","8796","TC001713,TC001759,TC002423,TC002545,TC003070,TC003222,TC003645,TC004583,TC004696,TC005815,TC006299,TC007148,TC007618,TC010766,TC014600,TC015124,TC015365"
"GO:BP","L-amino acid metabolic process","GO:0170033","1","0","74","595","2","8796","TC007848,TC030725"
"GO:BP","import into the mitochondrion","GO:0170036","1","0","26","595","5","8796","TC001761,TC004639,TC005358,TC008130,TC014040"
"GO:BP","regulation of translation at synapse","GO:0140243","1","0","1","595","1","8796","TC003774"
"GO:BP","defense response to other organism","GO:0098542","1","0","72","595","4","8796","TC002522,TC002546,TC006299,TC015365"
"GO:BP","receptor signaling pathway via STAT","GO:0097696","1","0","4","595","1","8796","TC013218"
"GO:BP","lamellipodium organization","GO:0097581","1","0","4","595","1","8796","TC030614"
"GO:BP","membrane assembly","GO:0071709","1","0","10","595","1","8796","TC007850"
"GO:BP","nuclear membrane organization","GO:0071763","1","0","3","595","1","8796","TC007850"
"GO:BP","response to BMP","GO:0071772","1","0","29","595","4","8796","TC006474,TC006704,TC007146,TC009314"
"GO:BP","cellular response to BMP stimulus","GO:0071773","1","0","29","595","4","8796","TC006474,TC006704,TC007146,TC009314"
"GO:BP","potassium ion transmembrane transport","GO:0071805","1","0","91","595","5","8796","TC001752,TC004130,TC005524,TC005525,TC015676"
"GO:BP","protein transmembrane transport","GO:0071806","1","0","37","595","2","8796","TC008130,TC014905"
"GO:BP","tail-anchored membrane protein insertion into ER membrane","GO:0071816","1","0","2","595","1","8796","TC013782"
"GO:BP","protein-DNA complex organization","GO:0071824","1","0","174","595","18","8796","TC001103,TC002540,TC003094,TC003573,TC004014,TC004017,TC004581,TC009280,TC010805,TC010807,TC012831,TC013301,TC013586,TC014236,TC015626,TC015634,TC015819,TC015826"
"GO:BP","protein-RNA complex organization","GO:0071826","1","0","96","595","12","8796","TC000477,TC001103,TC003587,TC005665,TC005794,TC008111,TC010334,TC011241,TC011517,TC011978,TC012375,TC016231"
"GO:BP","cellular component organization or biogenesis","GO:0071840","1","0","1665","595","133","8796","TC000032,TC000477,TC000806,TC001072,TC001103,TC001108,TC001109,TC001193,TC001231,TC001750,TC001752,TC001759,TC002404,TC002540,TC002825,TC002864,TC002912,TC002949,TC002963,TC003094,TC003116,TC003119,TC003222,TC003366,TC003433,TC003573,TC003587,TC003774,TC004013,TC004014,TC004017,TC004130,TC004134,TC004144,TC004151,TC004311,TC004314,TC004581,TC004583,TC004637,TC004664,TC004721,TC004801,TC004873,TC004939,TC005186,TC005665,TC005794,TC006152,TC006313,TC006604,TC006673,TC007079,TC007123,TC007136,TC007173,TC007176,TC007253,TC007481,TC007629,TC007656,TC007850,TC007876,TC007893,TC007906,TC008111,TC008292,TC008402,TC008618,TC008860,TC008997,TC009109,TC009266,TC009279,TC009280,TC009437,TC009537,TC009546,TC009633,TC009721,TC010011,TC010334,TC010420,TC010445,TC010805,TC010807,TC010814,TC010829,TC010870,TC010873,TC010886,TC011200,TC011223,TC011241,TC011347,TC011517,TC011527,TC011978,TC012019,TC012375,TC012455,TC012831,TC013301,TC013570,TC013571,TC013581,TC013586,TC013629,TC013782,TC013790,TC013885,TC014023,TC014041,TC014179,TC014181,TC014236,TC014642,TC014905,TC015014,TC015016,TC015081,TC015622,TC015626,TC015633,TC015634,TC015660,TC015819,TC015826,TC015986,TC016231,TC030596,TC030614,TC030652"
